experiment_name,measurement_id,time_s,power_watts
router_mixed_20260611_211326,1,50.7,182.19
router_mixed_20260611_211326,1,50.8,182.68
router_mixed_20260611_211326,1,50.9,182.69
router_mixed_20260611_211326,1,51.0,181.6
router_mixed_20260611_211326,1,51.1,181.5
router_mixed_20260611_211326,1,51.2,181.79
router_mixed_20260611_211326,1,51.3,181.71
router_mixed_20260611_211326,1,51.4,197.23
router_mixed_20260611_211326,1,51.5,282.62
router_mixed_20260611_211326,1,51.6,195.13
router_mixed_20260611_211326,1,51.7,181.58
router_mixed_20260611_211326,1,51.8,180.53
router_mixed_20260611_211326,1,51.9,180.42
router_mixed_20260611_211326,1,52.0,180.53
router_mixed_20260611_211326,1,52.1,180.61
router_mixed_20260611_211326,1,52.2,180.31
router_mixed_20260611_211326,1,52.3,183.53
router_mixed_20260611_211326,1,52.4,180.81
router_mixed_20260611_211326,1,52.5,180.82
router_mixed_20260611_211326,1,52.6,180.51
router_mixed_20260611_211326,1,52.7,181.19
router_mixed_20260611_211326,1,52.8,181.5
router_mixed_20260611_211326,1,52.9,185.14
router_mixed_20260611_211326,1,53.0,181.14
router_mixed_20260611_211326,1,53.1,180.81
router_mixed_20260611_211326,1,53.2,180.92
router_mixed_20260611_211326,1,53.3,181.0
router_mixed_20260611_211326,1,53.4,217.54
router_mixed_20260611_211326,1,53.5,404.31
router_mixed_20260611_211326,1,53.6,401.15
router_mixed_20260611_211326,1,53.7,387.28
router_mixed_20260611_211326,1,53.8,394.46
router_mixed_20260611_211326,1,53.9,391.16
router_mixed_20260611_211326,1,54.0,395.32
router_mixed_20260611_211326,1,54.1,391.08
router_mixed_20260611_211326,1,54.2,385.67
router_mixed_20260611_211326,1,54.3,389.81
router_mixed_20260611_211326,1,54.4,400.51
router_mixed_20260611_211326,1,54.5,398.84
router_mixed_20260611_211326,1,54.6,388.87
router_mixed_20260611_211326,1,54.7,403.58
router_mixed_20260611_211326,1,54.8,387.2
router_mixed_20260611_211326,1,54.9,394.1
router_mixed_20260611_211326,1,55.0,391.54
router_mixed_20260611_211326,1,55.1,404.84
router_mixed_20260611_211326,1,55.2,402.23
router_mixed_20260611_211326,1,55.3,399.93
router_mixed_20260611_211326,1,55.4,381.86
router_mixed_20260611_211326,1,55.5,401.84
router_mixed_20260611_211326,1,55.6,387.96
router_mixed_20260611_211326,1,55.7,398.63
router_mixed_20260611_211326,1,55.8,181.27
router_mixed_20260611_211326,1,55.9,181.61
router_mixed_20260611_211326,1,56.0,181.71
router_mixed_20260611_211326,1,56.1,181.98
router_mixed_20260611_211326,1,56.2,182.79
router_mixed_20260611_211326,1,56.3,182.29
router_mixed_20260611_211326,1,56.4,183.0
router_mixed_20260611_211326,1,56.5,182.08
router_mixed_20260611_211326,1,56.6,182.29
router_mixed_20260611_211326,1,56.7,182.1
router_mixed_20260611_211326,1,56.8,182.69
router_mixed_20260611_211326,1,56.9,181.8
router_mixed_20260611_211326,1,57.0,181.62
router_mixed_20260611_211326,1,57.1,181.8
router_mixed_20260611_211326,1,57.2,181.9
router_mixed_20260611_211326,1,57.3,181.61
router_mixed_20260611_211326,1,57.4,181.51
router_mixed_20260611_211326,1,57.5,181.71
router_mixed_20260611_211326,1,57.6,181.6
router_mixed_20260611_211326,1,57.7,182.01
router_mixed_20260611_211326,1,57.8,181.32
router_mixed_20260611_211326,1,57.9,181.69
router_mixed_20260611_211326,1,58.0,181.81
router_mixed_20260611_211326,1,58.1,181.8
router_mixed_20260611_211326,1,58.2,181.5
router_mixed_20260611_211326,1,58.3,181.71
router_mixed_20260611_211326,1,58.4,182.07
router_mixed_20260611_211326,1,58.5,181.88
router_mixed_20260611_211326,1,58.6,182.08
router_mixed_20260611_211326,1,58.7,182.29
router_mixed_20260611_211326,1,58.8,182.49
router_mixed_20260611_211326,1,58.9,182.29
router_mixed_20260611_211326,1,59.0,182.18
router_mixed_20260611_211326,1,59.1,182.4
router_mixed_20260611_211326,1,59.2,181.59
router_mixed_20260611_211326,1,59.3,181.51
router_mixed_20260611_211326,1,59.4,181.79
router_mixed_20260611_211326,1,59.5,181.71
router_mixed_20260611_211326,1,59.6,181.51
router_mixed_20260611_211326,1,59.7,181.71
router_mixed_20260611_211326,1,59.8,182.1
