experiment_name,measurement_id,time_s,power_watts
single_qwen3.5-35b-moe_mixed_20260608_232747,1,32.9,165.59
single_qwen3.5-35b-moe_mixed_20260608_232747,1,33.0,165.49
single_qwen3.5-35b-moe_mixed_20260608_232747,1,33.1,165.69
single_qwen3.5-35b-moe_mixed_20260608_232747,1,33.2,165.69
single_qwen3.5-35b-moe_mixed_20260608_232747,1,33.3,165.89
single_qwen3.5-35b-moe_mixed_20260608_232747,1,33.4,165.8
single_qwen3.5-35b-moe_mixed_20260608_232747,1,33.5,165.99
single_qwen3.5-35b-moe_mixed_20260608_232747,1,33.6,165.59
single_qwen3.5-35b-moe_mixed_20260608_232747,1,33.7,165.78
single_qwen3.5-35b-moe_mixed_20260608_232747,1,33.8,165.88
single_qwen3.5-35b-moe_mixed_20260608_232747,1,33.9,166.08
single_qwen3.5-35b-moe_mixed_20260608_232747,1,34.0,165.3
single_qwen3.5-35b-moe_mixed_20260608_232747,1,34.1,165.01
single_qwen3.5-35b-moe_mixed_20260608_232747,1,34.2,165.4
single_qwen3.5-35b-moe_mixed_20260608_232747,1,34.3,165.49
single_qwen3.5-35b-moe_mixed_20260608_232747,1,34.4,165.2
single_qwen3.5-35b-moe_mixed_20260608_232747,1,34.5,165.49
single_qwen3.5-35b-moe_mixed_20260608_232747,1,34.6,165.4
single_qwen3.5-35b-moe_mixed_20260608_232747,1,34.7,164.9
single_qwen3.5-35b-moe_mixed_20260608_232747,1,34.8,165.3
single_qwen3.5-35b-moe_mixed_20260608_232747,1,34.9,164.9
single_qwen3.5-35b-moe_mixed_20260608_232747,1,35.0,165.97
single_qwen3.5-35b-moe_mixed_20260608_232747,1,35.1,165.97
single_qwen3.5-35b-moe_mixed_20260608_232747,1,35.2,165.87
single_qwen3.5-35b-moe_mixed_20260608_232747,1,35.3,165.88
single_qwen3.5-35b-moe_mixed_20260608_232747,1,35.4,165.87
single_qwen3.5-35b-moe_mixed_20260608_232747,1,35.5,166.09
single_qwen3.5-35b-moe_mixed_20260608_232747,1,35.6,166.28
single_qwen3.5-35b-moe_mixed_20260608_232747,1,35.7,166.09
single_qwen3.5-35b-moe_mixed_20260608_232747,1,35.8,166.17
single_qwen3.5-35b-moe_mixed_20260608_232747,1,35.9,166.56
single_qwen3.5-35b-moe_mixed_20260608_232747,1,36.0,166.47
single_qwen3.5-35b-moe_mixed_20260608_232747,1,36.1,166.27
single_qwen3.5-35b-moe_mixed_20260608_232747,1,36.2,166.38
single_qwen3.5-35b-moe_mixed_20260608_232747,1,36.3,165.59
